r_Angstrom,g11_Direct,g11_Window,g12_Direct,g12_Window,g22_Direct,g22_Window
6.9,0.3130449989900166,0.42387703765614726,0.3146233370695799,0.42792997066134975,0.3161314311456842,0.4263810081513344
7.0,0.32125390720505353,0.4348081275582445,0.3211360757807813,0.4501472776785056,0.32481505305999314,0.4433505842803164
7.1000000000000005,0.3302990996532763,0.4513697611036256,0.32911548626695597,0.4458149755098356,0.3335946336065555,0.44078846094601143
7.2,0.33527122898275064,0.45916222113351557,0.3369308084502578,0.45288770326107475,0.3405506837950575,0.4700931667121808
7.300000000000001,0.34657440709179643,0.4722910113409057,0.34657953507126815,0.4811454142028946,0.34927333236532154,0.4594643924710784
7.4,0.3549719966312401,0.4942653829799195,0.3539599502562434,0.4689661780810066,0.3573604623385225,0.47795477840589684
7.5,0.3620958965430102,0.4986726588519288,0.36148235226822223,0.4866699502933003,0.3640894566632751,0.48646721769069146
7.6000000000000005,0.3700920262885251,0.4962775130170567,0.3699193581232425,0.5084976946086059,0.37107694809091774,0.4955163150883548
7.7,0.37717269822067734,0.5120371871571406,0.377451015769545,0.5005216613898648,0.3793186696940798,0.5045010504728252
7.800000000000001,0.3861862646845794,0.5166990358855443,0.38453507902679906,0.5212196090790681,0.3879453615415802,0.533513306504624
7.9,0.39245317902997967,0.5314743226878997,0.3911446314440554,0.5378055428903683,0.3952710978945877,0.5325395897868477
8.0,0.40008549546036054,0.5384827113316405,0.3987220154943796,0.545797360755329,0.40223972856998846,0.5338556353335862
8.1,0.40876272284606796,0.5581543502143678,0.40617717789275143,0.5448494161466138,0.40832428568372403,0.5507107330310428
8.200000000000001,0.4126292156632737,0.5635716497495302,0.4137607540520495,0.5553410957949539,0.4183128122221893,0.5544893536205593
8.3,0.4210385094740021,0.5628702922109964,0.42186847040977815,0.5692270983206312,0.425923669286137,0.5609994989536138
8.4,0.42806614122997655,0.5678650616056673,0.42875572342710844,0.5727013309297627,0.4302314785730801,0.5750888120853376
8.5,0.43530178307816103,0.5845496772332662,0.4355763609391561,0.5663838631709404,0.4387317582605479,0.590357550053533
8.6,0.4413141732528285,0.5843177430549213,0.44265605920315476,0.5846091432187617,0.44321036211151865,0.5951933881505417
8.700000000000001,0.4484744180857727,0.600559853767502,0.4479847051692336,0.6030611912407063,0.4509124912620833,0.5943143955850804
8.8,0.4584529367702719,0.6072788360591134,0.4574601594689742,0.6030042585983687,0.46087918254640314,0.6081521843466794
8.9,0.4642134542893104,0.6101715519459282,0.46420137849635923,0.6240734409586451,0.46648428676679776,0.6154379005628858
9.0,0.4693707213461844,0.6207611343862778,0.4684700162911841,0.6245892623819754,0.4725889761654414,0.6072801081711047
9.1,0.4762424125547021,0.6267330351633259,0.4744558316431635,0.6285488129314056,0.47850426631809484,0.618179048387108
9.200000000000001,0.4819840763174993,0.6308522796298033,0.4833526004802575,0.627694803661859,0.482889448739213,0.6350498902482373
9.3,0.48800124572500025,0.6486754333434513,0.4875778219557382,0.6374746666839585,0.49112565127824725,0.6266646550120776
9.4,0.49312135958801306,0.647444144082407,0.4949500786952059,0.6624237855928599,0.49640336176031896,0.6549246231637232
9.5,0.5028963258788902,0.6507899433776902,0.5029658532175906,0.6595902972420141,0.5048701907728627,0.6534068497853631
9.600000000000001,0.507983097981329,0.663547242420395,0.5067579588113296,0.663388751069302,0.5106008690133055,0.6571386167305923
9.700000000000001,0.513980276021313,0.675399035363152,0.5132775219035406,0.6572396297761512,0.5159350716130605,0.668219638393301
9.8,0.5200550396439373,0.6864643678206785,0.5201377681390715,0.6771382427574881,0.5231803226397143,0.663584961125938
9.9,0.5265499192246217,0.6790300160077469,0.526763211157396,0.6809730527667969,0.5265481781772384,0.6757439045152138
10.0,0.5322988814389589,0.6814851545087822,0.5310196500756592,0.6912194755183197,0.534085591166286,0.6902293091494526
10.100000000000001,0.5381599040133146,0.6938698133479259,0.5387958516131377,0.6891515529358685,0.5416872379091988,0.6982124648833439
10.200000000000001,0.5444364611213937,0.7025060721777777,0.5439347450542815,0.7001950416006059,0.5482937812607892,0.6938350004861117
10.3,0.5492502735141591,0.7003702706588,0.5503593020512051,0.7137798861514761,0.5515541181213095,0.7007076669446376
10.4,0.5562842927514869,0.711656998282907,0.555117757808863,0.6981905908481341,0.5587903343979747,0.71154863939137
10.5,0.5611284176363845,0.7094216955016368,0.5590854970039424,0.706931383185599,0.5649103033593225,0.711879944563916
10.600000000000001,0.5673071860365828,0.7172123399085585,0.56720171140254,0.7243869440957443,0.5680370219675043,0.7324890253651197
10.700000000000001,0.5733834495880047,0.7227823979350233,0.5726056808954012,0.7233458848753226,0.5742917427296321,0.7295541102641961
10.8,0.5788527615892505,0.7222465703987675,0.5769453972154198,0.7315077932789324,0.5809188064014745,0.731030418383856
10.9,0.5855566425110406,0.7392396874118962,0.5835186691050236,0.7366981213764269,0.585234478917036,0.7369945259637337
11.0,0.5887667442138372,0.7390524052446343,0.5887789444142555,0.741903081515137,0.5903857358447743,0.7352620909620805
11.100000000000001,0.596359998720445,0.7519255944172466,0.5940248363111692,0.7465702189309518,0.5959237601154659,0.7440671218505156
11.200000000000001,0.6008632990221634,0.7422950577713442,0.600630780299322,0.7587310184025843,0.603315745404455,0.7472120280295467
11.3,0.6034725857957141,0.7576820420282476,0.605567195680537,0.7558910524970616,0.608070013853852,0.7525734712309387
11.4,0.6097700997475632,0.763287862030079,0.6093853511146441,0.7566268648551646,0.6136053071727505,0.7727599323656713
11.5,0.6141878147238615,0.7671869999253536,0.6150300005609107,0.762085923061651,0.6176907299541347,0.7617555416149355
11.600000000000001,0.6198381415975807,0.7644008499236519,0.6207123405868181,0.7675992184214692,0.6231554383932476,0.7613386543448049
11.700000000000001,0.6268064711445837,0.7708382320202464,0.6269295416912115,0.7807367740655223,0.6286635471369078,0.7793551767346315
11.8,0.6308407347516596,0.7794783967025055,0.6293302186080676,0.7860405909994251,0.633497282525424,0.7911385556016338
11.9,0.6362538431006988,0.7769481256396733,0.6361882063159061,0.7814327383581022,0.6383973596690904,0.7822281077351332
12.0,0.6416715536396586,0.8030697123543773,0.6410359688751144,0.7840641962554936,0.6415237940443753,0.788433977098312
12.100000000000001,0.6447842466375738,0.7888362482972907,0.6437833964683064,0.7941670589096689,0.6491900464123436,0.7937586019611463
12.200000000000001,0.6507276479875198,0.8015691057361511,0.6505472667864302,0.7996544297407822,0.6526416527451246,0.8039151248338681
